start,end,text
3743600,3744600," game on."
3744600,3745600," Oh, yeah."
3745600,3746600," Yeah."
3746600,3750720," I mean, I'm not going to be able to crack the kid of markets, but yeah, I don't think"
3750720,3756480," that like the existence of micro strategy makes me any more or less bullish or bearish"
3756480,3760480," on like Bitcoin is like a sovereign payments thing to me, that's like a whole separate"
3760480,3761480," thing."
3761480,3768480," They have like 5% of the supply, like Bitcoin can, you know, withstand big, you know, corporations"
3768480,3773800," holding them big ETFs holding them, but you need that like organic demand of people who"
3773800,3779720," want to use it in a way to like make payments from a self custody wallet, older own keys,"
3779720,3780720," all that stuff."
3780720,3782880," Like that's the thing that's going to determine the future."
3782880,3786400," They're not whatever, you know, sailor does with his pot of bitcoins."
3786400,3791160," And that's the stuff that I talked about earlier in my contrarian take where I'm like the demand"
3791160,3798600," for using Bitcoin in that way, just I, I, I'm having a hard time seeing what like the"
3798600,3803000," killer app is going to be that's going to get normal people using Bitcoin in that way,"
3803000,3805120," even the current trajectories and all this stuff."
3805120,3813720," Do you not think that Bitcoin could succeed being transact or like using it for using"
3813720,3815960," it custodially for custodially for payments?"
3815960,3820960," Is it only succeed and self custody payments exists?"
3820960,3828040," I mean, I think there's a lot of different definitions of succeed that that would be"
3828040,3833880," the way that I wanted to succeed is I want it to be used for payments and to be used"
3833880,3840680," for payments in a way that people can do self custody payments with like privacy and sovereignty."
3840680,3845200," And if they, you know, still like maybe a majority of people are doing custodial payments,"
3845200,3850560," but then there's like the access of a not too small minority that want to use it that"
3850560,3853040," way, then I think that's a pretty good outcome."
3853040,3858440," But like, I think there's other ways like, you know, Bitcoin could be successful as a"
3858440,3863080," store of value if it kind of operates in this like, you know, captured way where most people"
3863080,3867280," are just using it as a store of value and investing in it through the ETFs that isn't"
3867280,3869080," my preferred way for it to succeed."
3869080,3873520," But that's like, I wouldn't say it's failed in that case, if it becomes like, you know,"
3873520,3879840," gold 2.0, but like in ETFs and like maybe countries, you know, have their Bitcoin treasuries,"
3879840,3880840," stuff like that."
3880840,3885980," It kind of makes sense for countries to have Bitcoin, right, if they're not the United"
3885980,3892240," States, because we can kind of screw their international trade, since most international"
3892240,3897440," trade is done in the US dollars, so like having Bitcoin as a country is like a hedge against"
3897440,3898440," US sanctions."
3898440,3899440," Yeah, totally."
3899440,3907200," And if you are a country that has your own currency, usually you hold foreign exchange"
3907200,3911540," reserves and different currencies to like stabilize your currency."
3911540,3918640," And it used to be like, unheard of that the US would like mess with other people's reserves."
3918640,3925400," But I think when Russia invaded Ukraine, the US just said like, all the treasuries that"
3925400,3929800," Russia holds are now like invalid, like we just like don't believe in them, like, they're"
3929800,3937720," like, you know, they just like basically took them to zero as a form of like economic warfare,"
3937720,3943060," which I think was just like setting a precedent of like, okay, now countries don't believe"
3943060,3947320," that they can hold US treasuries, if there's a chance that they are ever going to be in"
3947320,3949720," an adversarial situation with the US."
3949720,3951960," So then what do they hold?"
3951960,3956800," They need to hold like some kind of neutral asset that holds its value."
3956800,3960240," And I think for the most part, that's been gold, but you could imagine a world where"
3960240,3964240," Bitcoin plays that role, I think has a long way to go before it does that."
3964240,3965240," Right."
3965240,3968560," I mean, like, gold has an enormous physical cost to keeping though, and like, it's very"
3968560,3969560," hard to transmit."
3969560,3973920," So yeah, but if you're just using it to back your currency, yeah, like, it's just sitting"
3973920,3975320," in a vault."
3975320,3977640," And you know, you know that you own it."
3977640,3984080," And yeah, you don't have to worry necessarily too much about transporting it all the time."
3984080,3986120," You would hope."
3986120,3987120," Yeah."
3987120,3992160," And like, I don't know, like the NSA can't just hack into your gold vault and steal your"
3992160,3993160," gold."
3993160,3994160," Yeah."
3994160,3999600," I mean, you know, there are cold storage there egg gap solutions out there from what I've"
3999600,4000600," heard."
4000600,4001600," Yeah."
4001600,4002600," Yeah."
4002600,4003600," Good point."
4003600,4009200," Yeah, it's like a fortress more secure than like a physical fortress more secure than the"
4009200,4010200," digital one."
4010200,4011200," Yeah."
4011200,4014320," Versus like securing gold versus securing Bitcoin."
4014320,4016320," I think so right now, for sure."
4016320,4017320," Yeah."
4017320,4024040," I mean, if you're especially if you're a sovereign, like, you know, who's gonna like invade a"
4024040,4028280," country and like go to their central bank and then like steal, like you basically just"
4028280,4034120," have to do a full on ground invasion, that if that's your threat model, then like, yeah,"
4034120,4037620," having your Bitcoin keys is not going to help you if your threat model is like the United"
4037620,4040600," States ground invades you and like takes over your country."
4040600,4041600," They could."
4041600,4048640," And like, this this way, yeah, but George Clooney's coming back 70 years old."
4048640,4050200," One last go."
4050200,4056200," What, um, yeah, probably a bigger topic, but just like a last thing."
4056200,4057200," What do you think?"
4057200,4063840," This has been a big one being podcast in case you guys don't know what, you know, it described"
4063840,4070080," shortly what drives the Bitcoin price will each give an answer."
4070080,4076960," I mean, like, price just happens based on the supply versus the demand, right?"
4076960,4082000," And so it's just kind of like who's the marginal person that wants to buy the coin that people"
4082000,4087720," value it, is it being obtained for using to pay for stuff?"
4087720,4088720," I feel slighted."
4088720,4094000," And I want to restate my question as what drives the man for Bitcoin?"
4094000,4101440," I mean, I think the main thing that we've seen throughout history is that the Bitcoin"
4101440,4104240," price going up in FOMO drives demand for Bitcoin."
4104240,4106520," Like there's no industrial use for Bitcoin."
4106520,4112600," So like Bitcoin demand is kind of self sustaining in that way, where like when the price is"
4112600,4119640," going up, people get FOMO and they want to, you know, FOMO into it, but then that also"
4119640,4121600," works on the downside, right?"
4121600,4129560," But like, I could see there being arguments that like, there are exogenous shocks that"
4129560,4131480," also increase the demand for Bitcoin."
4131480,4136800," Like one famous one is when Cyprus like forced all the people in their banks to take a big"
4136800,4137800," haircut."
4137800,4140680," So like Cyprus was like a tax haven."
4140680,4143840," And I think like overnight, they're just like, okay, every dollar that you own in your bank"
4143840,4146320," account is not worth like 60 cents."
4146320,4151400," And there was like this crazy rush of people to literally withdraw physical cash from their"
4151400,4152400," bank account."
4152400,4155640," And then a bunch of them bought Bitcoin and the price of Bitcoin went up a lot during"
4155640,4156640," that."
4156640,4159320," And then that also serves as a proof point of the value of Bitcoin and the properties"
4159320,4161200," of Bitcoin for other people."
4161200,4166280," So you can see like, you know, little events like that, they're kind of like one time re-pricing"
4166280,4168720," of like how people think about it."
4168720,4174520," But in general, I think it's just like the, you know, it's the, the price goes up."
4174520,4179940," People oh, what's up with this Bitcoin thing, they hear about it, etc."
4179940,4184720," And then like, just from a pure trading sense, it's just a game of bulls versus bears."
4184720,4190280," And you know, it's just your, your, your game of your, your, your perp of fortune."
4190280,4191280," 10%."
4191280,4192280," Yeah."
4192280,4193280," You portion it."
4193280,4194280," Yeah."
4194280,4195280," You got to put more money in it."
4195280,4199600," I've talked enough on this podcast, I feel like I need to open the floor."
4199600,4201680," What makes Bitcoin price go up and down?"
4201680,4203080," Yeah, I kind of agree with Kylo."
4203080,4208120," I think like this, obviously, like historically has been like a large speculative aspect to"
4208120,4209120," it."
4209120,4214960," And I think that like at times where at least parts of like the traditional rails gum up"
4214960,4219360," a little bit or like something occurs that like maybe, you know, creates like questionable"
4219360,4223720," liquidity conditions for certain people, yeah, the price goes up, right?"
4223720,4229360," Like I still think like it does have a place as like an asset of last resort or an asset"
4229360,4235000," that like allows you to move value outside of systems that may have unfairly penalized"
4235000,4240080," you or like where there's, you know, jurisdictional conflict, whether that's like court mandated"
4240080,4245040," or like, you know, like more like sort of what's happening in UK, Ukraine, and Russia."
4245040,4249440," Yeah, I think like, yeah, I think that drives Bitcoin price movement."
4249440,4254800," And I think like if we do see more of that, like people looking for ways to move value"
4254800,4260600," where like, you know, the fundamental trust game hasn't like, there's no trust."
4260600,4262000," There's no counterparty trust."
4262000,4266400," Like I think, I still think Bitcoin solves the problem of counterparty trust in some"
4266400,4272980," of these, some of these places that like when that game, like the more trusted rails break"
4272980,4275720," down, I think, yeah, Bitcoin price."
4275720,4283640," On that notion of trust, though, like if we're doing a transaction with Bitcoin, one side"
4283640,4286280," of it is in Bitcoin, what's the other side of it?"
4286280,4291680," And like, it's in some like physical like, I'm gonna, okay, I'm gonna send you like a"
4291680,4294280," tanker full of oil and then you'll send me Bitcoin."
4294280,4298560," But then it's like, okay, do I give you the tanker of oil first or do you send me the"
4298560,4299560," Bitcoin first?"
4299560,4304920," Like, there's there's kind of like, there can't be trustless if it's used for real world"
4304920,4306600," things in that way fully, right?"
4306600,4308000," I completely agree with you."
4308000,4313120," But like, nobody, I can't give you the Bitcoin and then say like, Oh, that's not valid Bitcoin"
4313120,4314120," anymore."
4314120,4319800," Yeah, at least like the movement, that leg of the movement is like, more so than like"
4319800,4324960," if I give you like a USD bill, and I'm the US and then I'm like, I just have it all."
4324960,4325960," Yeah."
4325960,4326960," Like, you're bad."
4326960,4331960," You know, I understand like the technical aspect that acts like I can always kind of"
4331960,4338580," send Bitcoin to whoever I want on chain, like, and you mentioned it being like an asset of"
4338580,4346040," last resort, like I can send this, send this valley, you said send the valley when you've"
4346040,4350120," been slighted by some financial system."
4350120,4356840," But like, what, what, what is the value that like, there must be some value for you to"
4356840,4357840," be able to send it?"
4357840,4358840," Yeah."
4358840,4359840," Does that make sense?"
4359840,4360840," Yeah."
4360840,4361840," Sure."
4361840,4366400," I would say like, just this ironclad agreement that Michael Saylor is going to keep buying."
4366400,4367400," No, I know."
4367400,4370840," But like, yeah, I think Michael Saylor is propping up the Bitcoin price."
4370840,4374760," Yeah, I think like we all want there to be like some mono causal reason for things to"
4374760,4377120," happen and the things to be worth things."
4377120,4380840," But I think like, you know, this like, like with every asset, there's like collective"
4380840,4381840," belief."
4381840,4382840," That's true."
4382840,4383840," Yeah."
4383840,4384840," Yeah."
4384840,4390720," Actually drop a comment and say if you'd like us to deep dive, what drives the value goal?"
4390720,4396080," Because I think that would be a good exercise for all three of us to learn."
4396080,4397480," I will get my answer as well."
4397480,4399000," What drives the price of Bitcoin?"
4399000,4405040," I think that it's just speculation that you're going to make money."
4405040,4407960," And that's like, that's what you guys have."
4407960,4410880," We're just all hoping we make money off of it."
4410880,4415440," But I don't think that that is going to, that'll last forever."
4415440,4416440," So we need."
4416440,4426320," Whereas making money and like preserving your value again, you know, like one man's making"
4426320,4429080," money is another man's preserving value."
4429080,4435760," If you live in a world where the money printer is going for preserving value."
4435760,4436760," Yeah."
4436760,4437760," Yeah."
4437760,4438760," Like you're losing money."
4438760,4444080," If you're like, if ever holding dollars and the inflation rate is 5%, then you're losing"
4444080,4446240," 5% of purchasing power every year."
4446240,4452720," But if you just put that money into Bitcoin and in theory, the supply of Bitcoin is fixed."
4452720,4456600," Like everyone else must do it too, right?"
4456600,4457600," Yeah."
4457600,4459400," Or at least it should like, yeah, yeah."
4459400,4466320," I think that's the thing that was in the short term, but like that effect is so much dominated"
4466320,4473600," just by like the animal spirits of the, like, you know, like the actual market psychology"
4473600,4475320," of bull and bear cycles."
4475320,4476320," Yeah."
4476320,4479600," And, and we're also like, we're getting capital multi by DRAM right now."
4479600,4482080," Like all the spec with like, what is like by DRAM?"
4482080,4483080," Yeah."
4483080,4484080," We're getting, we're getting screwed."
4484080,4485080," We're down to 6%."
4485080,4486080," Oh, that's bad news."
4486080,4487080," No, little burrito."
4487080,4488080," Yeah."
4488080,4489080," Small burrito."
4489080,4490080," Yeah."
4490080,4494880," I think it is time to go eat unless you guys have any other things you'd like to talk about."
4494880,4496480," We're going to get burritos."
4496480,4498200," Taqueria Cancun."
4498200,4499200," That's our place."
4499200,4500200," Yeah."
4500200,4501200," Any last thoughts for the fans?"
4501200,4503520," I'm just like, yeah, I can't believe you did docs."
4503520,4505360," I said we're in San Francisco Mission."
4505360,4508040," I'll drop the spot after that."
4508040,4509040," You won't find us there."
4509040,4510040," You can't."
4510040,4511040," You can't get us."
4511040,4512040," Yeah."
4512040,4513040," Yeah."
4513040,4514440," Well, tune in next week."
4514440,4517180," It'll be our final pod with all three of us in person."
4517180,4520680," We're still figuring out the logistics, but we all fit on the couch."
4520680,4521680," So."
4521680,4522680," Yeah."
4522680,4523680," Yeah."
4523680,4524680," Nobody's laptoped up this week."
4524680,4525680," It's a milestone."
4525680,4526680," I know."
4526680,4527680," Yeah."
4527680,4530680," Let us know in the comments if you like the three of us in person or if you want one of"
4530680,4533320," us to be a digital, a digital presence."
4533320,4534320," All right."
4534320,4534320," We're."
