start,end,text
3089760,3094760," I mean, like on base, it's like maybe it's the,"
3095360,3097640," you know, the asset that people are doing,"
3098920,3102360," you know, crypto, Bitcoin, and Ethereum loans for and morpho,"
3102360,3103760," or it's the trading pair and DeFi."
3103760,3105840," But then on tempo, it's like the thing that people"
3105840,3108360," are buying their, I don't know,"
3108360,3109800," like their cloud subscription with Stripe."
3109800,3110760," - Cappuccino."
3110760,3111600," - Yeah, exactly."
3111600,3112440," (speaking in foreign language)"
3112440,3115360," So like they can kind of a little bit divide and conquer"
3115360,3118280," their use cases almost based on like their exact"
3118280,3119480," distribution right now."
3119480,3120680," So that's why like we were talking about this"
3120680,3121520," a little bit over lunch."
3121520,3124320," I feel like it's a little bit kind of like a play"
3124320,3127360," over because the people who join this benefit"
3127360,3129280," to the proportion of activity they bring to it,"
3129280,3132520," then like it kind of is a very defensive mechanism"
3132520,3134240," by a lot of these companies,"
3134240,3136000," especially if someone like Visa or MasterCard"
3136000,3138280," is gonna be in it because it like,"
3138280,3140320," if they feel good about their competitive positioning"
3140320,3143280," right now, and then like, let's say there's a world"
3143280,3146160," where that exact ratio of competition then shifts"
3146160,3149720," onto OUSD, they essentially get like their same slice"
3149720,3151400," of the pie in a way."
3151400,3152720," And so it kind of protects them."
3152720,3155040," And so they might as well enter into it"
3155040,3158560," because it's better than getting fully disrupted for them."
3158560,3159600," - Yeah, I agree."
3159600,3161440," I think it makes total sense."
3161440,3165600," - So it sounds like OpenUSD is like, it's really hype,"
3165600,3167080," but really there's nothing to it."
3167080,3169960," And we just need to wait, wait and see."
3169960,3172240," - Yeah, do you think it's a better,"
3172240,3176320," is it more profitable for like, if you're Visa,"
3176320,3179880," would you prefer to keep getting like fees"
3179880,3182440," that are proportional to how much transaction volume"
3182440,3186240," you serve, or would you prefer to get revenues"
3186240,3189120," that are proportional to how much like treasuries"
3189120,3190960," back your stable coin?"
3190960,3194680," Like I wonder if it is an inferior business model for Visa,"
3194680,3195600," like it has to be, right?"
3195600,3197240," - Yeah, it has to be."
3197240,3199680," - Like the velocity of like a, of these stable coins"
3199680,3201360," is probably gonna be quite high."
3202280,3203480," And so."
3203480,3205560," - I think what I'm interested in is actually like"
3205560,3208560," intra consortium member competition"
3208560,3209840," within their world garden, right?"
3209840,3211480," Like it's obvious to me that they're going to make it"
3211480,3214240," expensive to leave the OpenUSD ecosystem."
3214240,3217720," So like if OpenUSD is on base and tempo,"
3217720,3219080," like it might be easy to move between them,"
3219080,3222840," but to move to USDC on Ethereum may be more expensive."
3222840,3224600," But I'm interested to see how that plays out"
3224600,3226960," because like my feeling is like that, you know,"
3226960,3229120," there is going to be competition."
3229120,3232680," And I don't know if, you know, how they're gonna handle that,"
3232680,3234000," you know, whether there will be agreements"
3234000,3237280," on what fees you can charge moving between,"
3237280,3240240," you know, OpenUSD venues, chains, whatever."
3240240,3243120," - Yeah, there's gotta be some limit to how expensive"
3243120,3246480," it can be to cross chains or cross coins though, right?"
3246480,3248720," Because like all it takes is like one market maker"
3248720,3251760," that owns a little bit of both and like charges some fee."
3251760,3254320," And like that's, you know, there's actually no barrier"
3254320,3256920," to being able to do that other than maybe the barrier"
3256920,3259920," to like operating, you know, the bridge infrastructure"
3259920,3261840," and like the wallets on multiple chains."
3261840,3262680," - For sure."
3262680,3264240," - I would say it doesn't seem insurmountable to me"
3264240,3265640," that like multiple parties would do that."
3265640,3268080," And it would become like a very competitive landscape"
3268080,3270680," and those fees would like trend to be de minimis."
3270680,3272800," - I think it's about how you control the burn desk"
3272800,3275240," and Tether is famously good at this."
3275240,3276080," - The burn desk."
3276080,3276920," - Yeah, the burn."
3276920,3278040," - What is the burn desk?"
3278040,3279920," - So like, you know, obviously these stable coins"
3279920,3281320," represent dollar backed assets"
3281320,3282960," and the way that you get them back into dollars"
3282960,3284960," is you go to the desk and the desk says,"
3284960,3287520," I'll take your one stable coin and I'll give you one."
3287520,3289200," - This is like a physical desk"
3289200,3293480," that's like at the Tether office in the Cayman Islands."
3293480,3295080," - I think it might be, I think in Tether's case,"
3295080,3295920," it might be."
3295920,3297000," - How do you carry a Tether?"
3297000,3298280," - Yeah, it's a good question."
3298280,3300160," Nobody knows, it's very secret."
3301640,3303520," No, so I mean like the thing that,"
3303520,3305320," one of the things that maintains a stable coin peg"
3305320,3307880," is this relationship that if I ever see the stable coin"
3307880,3309800," trading under a dollar, I just take it"
3309800,3311400," and then I take it to whoever and I say,"
3311400,3315800," hey, give me a buck and I pocket the drift there."
3315800,3317640," But if your burn desk is very hard to get to"
3317640,3319400," or they have fees for burning,"
3319400,3321040," like that can also change the price."
3321040,3323520," So I'm interested to see like, you know,"
3323520,3326200," how this plays out between issuers."
3326200,3329080," - Yeah, are there like independent burn desks?"
3329080,3332160," Like basically anyone who would buy your,"
3332160,3334640," like let's say that you want to burn Tether,"
3334640,3337960," but they're like, okay, you give me one Tether,"
3337960,3340640," I'm only gonna give you 99 cents or something."
3340640,3343400," But then there's like, Jackson's like sitting over here"
3343400,3344900," and he's like, I'm gonna arbitrage that."
3344900,3346520," I believe that Tether is fully backed"
3346520,3348160," and I'm happy to like have a bunch of Tether"
3348160,3352360," or maybe I have a use case where people demand Tether"
3352360,3355280," and I'll pay you 99 cents for your Tether"
3355280,3356560," or something like that."
3356560,3360280," Can that disrupt that lock-in mechanism"
3360280,3364040," of like controlling the exits"
3364040,3366800," by having high fees on the burn desk?"
3366800,3368360," - Yeah, I mean, I think it absolutely can."
3368360,3369840," I think it's all about back pressure, right?"
3369840,3373160," Like if there's a lot of pressure to get out of the asset"
3373160,3375720," and there's no way to get out, to get it back to a dollar,"
3375720,3378040," the price of that asset will eventually go down"
3378040,3380000," because there's eventually gonna be fewer"
3380000,3381480," and fewer marginal buyers for it."
3381480,3385520," - Is there any, are you aware of like any rules"
3385520,3386480," in like something like Genius"
3386480,3390720," about like how steep the fees can be on a burn desk?"
3390720,3391720," Like that strikes me as like"
3391720,3394680," almost a consumer protection thing where it's like, okay,"
3394680,3396800," like they want to like regulate the fact"
3396800,3399240," that like Circle can't say, okay, when you redeem this,"
3399240,3402680," you only get 75 cents on the dollar."
3402680,3405920," Like that seems like outrageous, but like there, yeah."
3405920,3407280," - There are, there are rules in it."
3407280,3409600," The last time I read Genius was maybe six months ago"
3409600,3411600," and there are definitely stringent rules about, you know,"
3411600,3414680," having to provide redemption at like this reasonable rate."
3414680,3416360," I don't know exactly what it is, but yeah."
3416360,3419080," - But there's some guideline in there."
3419080,3419920," - Yes."
3419920,3421560," - Events like outright abuse of that mechanism."
3421560,3423760," - Yeah, but I mean, not everybody has access to it."
3423760,3425720," And I think that's the thing."
3425720,3427360," So like, if you can control the people"
3427360,3428520," who have access to the burn desk,"
3428520,3430520," you can kind of like, it's another level."
3431520,3432360," - Yeah. - Yeah."
3433920,3434760," - Wow."
3437400,3438520," - It is holding here."
3438520,3441520," - Dude, yeah, these lights are wild."
3441520,3444160," The orange thing, I think it's putting awesome heat."
3444160,3447160," - I think the takes are just heating the whole room up."
3447160,3448080," - They definitely are."
3448080,3450080," - Yeah. - Solar level takes today."
3450080,3452640," - Yeah, maybe, maybe we will go"
3452640,3454520," and I will do my contrarian take."
3454520,3455600," - Okay. - What do you guys think?"
3455600,3456440," - Yeah. - Let's hear it."
3456440,3458920," I feel like you need to shine this episode."
3458920,3460240," - Yeah, yeah, hit us with it."
3460240,3461840," - Yeah, we're just gonna mix it up a little bit."
3461840,3463000," This is kind of back to AI."
3463000,3465120," So I apologize. - Okay."
3465120,3469360," - And this take comes from my bubble"
3469360,3472720," of being a software engineer in the tech industry,"
3472720,3475120," but there's a lot of software engineers"
3475120,3478840," that are afraid that our jobs are gonna be gone."
3478840,3480900," Yeah, yeah, perhaps Chris."
3480900,3483080," And I can kind of empathize with that,"
3483080,3488080," but my hot take is that our jobs are fine for a while."
3489400,3492680," It's other jobs that need to be afraid"
3492680,3496480," and it's the people that don't know how amazing the AI is"
3496480,3498340," that are gonna be the most shocked."
3499180,3501480," Kind of how I think this is gonna look is,"
3502840,3504480," you've seen like a lot of layoffs"
3504480,3505880," in the tech industry lately."
3505880,3510760," Like many companies are shrinking by 10%, 20%, whatever."
3511600,3515720," And I think that's because less people can do more now"
3515720,3516760," with the AI."
3516760,3520080," You can parallelize work and do it a lot quicker"
3520080,3521440," than you could."
3521440,3524120," Tyler was just telling me that the AI estimated"
3524120,3526940," it would take a month to do some work"
3526940,3528840," and then it did it in 15 minutes"
3528840,3533000," because it's trained on estimations from human executors,"
3533000,3536320," but it's way more quick, way quicker."
3536320,3539120," So I think these engineers get laid off"
3539120,3541920," from the tech companies,"
3541920,3545520," but then we're able to move and automate other jobs."
3545520,3549720," So more jobs will pop up in like different companies"
3549720,3554720," that we will slot into and like push out employees"
3555120,3559520," from other industries like accountants."
3559520,3562720," And I think lawyers might be tough"
3562720,3566400," because they have like weird laws"
3566400,3569120," about who can do lawyering."
3569120,3572920," So like regulation will probably be an issue,"
3572920,3577160," but I think like the capability is there"
3577160,3578640," and I think that's how it's gonna go."
3578640,3582000," So more smaller companies that are doing"
3584000,3585560," more automation in the world."
3585560,3587060," I don't know, what do you guys think?"
3587060,3588880," - So you think we're just going to get displaced"
3588880,3591540," into everyone else's jobs and replace them?"
3591540,3592380," - Yeah."
3592380,3594040," - So we're the AI."
3594040,3598800," - We're like riding the AI's like horses"
3598800,3600320," into North America and they're like,"
3600320,3602300," damn, these guys are crazy."
3602300,3604720," But I think it'll be just kind of like that."
3604720,3607520," When the conquistadores came over to North America"
3607520,3609000," and they were like horsing about,"
3609000,3610080," they had to get a little homey"
3610080,3612520," that could speak the native language."
3612520,3614480," And then they would be like, all right, man,"
3614480,3617880," how do I tell your people that we're subjugating them?"
3617880,3619920," It's going to be like, all right, Mr. Accountant,"
3619920,3621000," how do I make this?"
3621000,3624320," - What a metaphor to (indistinct)"
3624320,3625520," - What's that, that one?"
3625520,3627680," - Yeah, I mean, like when conquistadores"
3627680,3630560," weren't exactly stand up people."
3630560,3632180," And I mean, we're going to take all of their jobs."
3632180,3633020," I'm sorry."
3633020,3634960," - Yeah, that's like a charity intake."
3636680,3639440," And it is terrible, just like the conquistadores."
3641440,3644080," - What do you think software will eat the world, Tyler?"
3645460,3648320," - Well, I don't know if I can really predict"
3648320,3650000," how this would go about."
3650000,3651980," I feel like one thing I've observed"
3651980,3655460," at the individual company level is that like,"
3655460,3659640," when one group of people like software engineers"
3659640,3664560," is like made so much more efficient with this one tool,"
3664560,3667440," but that tool hasn't diffused to other positions"
3667440,3669920," within the company, then you might expect like,"
3669920,3672000," oh, okay, well, the software engineers"
3672000,3673240," are so much more productive now."
3673240,3675320," So you'd want, like they'll be the ones"
3675320,3676560," that are doing all the work"
3676560,3678600," and everyone else will kind of be pushed out."
3678600,3679960," I think the opposite actually happens"
3679960,3683000," where like one company might have more or less"
3683000,3685560," kind of like a fixed amount of roadmap"
3685560,3688000," or like scope that they can do with engineering."
3688000,3690520," And so now they can do that with many fewer engineers."
3690520,3692860," So they can do more with fewer engineers,"
3692860,3697860," but then all of these roles that aren't like scaling as well"
3698880,3703080," with AI, those people actually like keep"
3703080,3704360," their kind of old numbers."
3704360,3706620," So like the distribution of workers within a company,"
3706620,3709720," I could almost see like you have fewer people"
3709720,3713000," using way more AI and those people like,"
3713000,3714400," there'll be fewer software engineers,"
3714400,3717200," but there'll be the same amount of people working"
3717200,3721520," in other functions that aren't really hitting"
3721520,3724340," that steep part of the AI adoption curve yet."
3724340,3726280," And then I think then it's like, okay,"
3726280,3728880," let's say this company is making due"
3728880,3731280," with like half of the software engineers"
3731280,3734080," that used to have what happens to the half"
3734080,3737200," of the software engineers that aren't employed"
3737200,3738900," by that company anymore."
3738900,3741640," And then I think you can see kind of what Jackson's"
3741640,3742480," looking for where he was like,"
3742480,3746200," oh, other companies will be able to deploy them"
3746200,3748520," because like one software engineer can go"
3748520,3751120," into some company that previously didn't want to hire"
3751120,3753120," like a whole team of software engineers."
3753120,3756920," And they can start like actually providing so much value"
3756920,3758760," just as a single person that maybe you start"
3758760,3761320," to see adoption of people into smaller,"
3761320,3763280," more traditional companies like that."
3763280,3765680," Or you see this like beautiful explosion"
3765680,3768800," of entrepreneurial activity where people are just able"
3768800,3771520," to use AI to like scale themselves"
3771520,3775440," and to essentially build like lifestyle businesses"
3775440,3777540," where they can essentially work, you know,"
3777540,3779900," do the work that might've been like 10 people previously,"
3779900,3781480," but they can do that and that's like a great way"
3781480,3782320," to support themselves."
3782320,3783960," And they have a lot of freedom there."
3783960,3786880," I think that's like a nice version of that future."
3786880,3788120," That's the one that I would like to see."
3788120,3789920," I'm not really sure how it actually plays out"
3789920,3792680," 'cause I think there's also like a scary version"
3792680,3797680," of that future where like we hit like, you know,"
3798580,3801400," artificial general intelligence"
3801400,3804120," or artificial super intelligence within the next"
3804120,3805880," like five years."
3805880,3810880," And then that becomes a force that like is almost,"
3811880,3814680," yeah, like none of us basically are worthwhile employees"
3814680,3815960," anymore because there's almost nothing"
3815960,3819520," that a person can do that AI can't do better."
3819520,3822080," And then also like the gains to that technology"
3822080,3826360," could just be held by, you know, the one or handful,"
3826360,3828200," small handful of companies that build that technology."
3828200,3830720," They have no incentive to then like lease out"
3830720,3833540," their super intelligence to like these other companies"
3833540,3835180," to like have their niche."
3835180,3838880," Like they're like, we could just do all of this ourselves."
3838880,3840960," So like that's a scarier version of that future."
3840960,3842640," I hope that one doesn't happen."
3842640,3845120," But that's what a lot of the like more science"
3845120,3847560," fictiony people on X and the people who are like"
3847560,3849680," really in AI talk about stuff like that,"
3849680,3853280," like runaway super intelligence that just renders everyone"
3853280,3855200," kind of like functionally useless in the economy."
3855200,3858000," And then you just hope that we have like UBI"
3858000,3861520," and we can, I don't know, go like play guitar all day"
3861520,3864760," and play tennis all day and just like live leisure"
3864760,3866120," and not have to work."
3866120,3866960," - UBIs."
3866960,3867800," - Could be cool too."
3867800,3869040," - Universal Basic Income."
3869040,3870880," - Yeah, I actually think a jacked guy coming"
3870880,3873320," into my workplace and then pretending to be my friend"
3873320,3875280," and then replacing me and everybody I know"
3875280,3877560," is like way scarier than AGI."
3877560,3880000," I think that's like, that's a terrifying future."
3880000,3880840," - Hola."
3880840,3882680," (laughing)"
3882680,3886020," - At least if the ASI comes and it makes all humans"
3886020,3888360," like obsolete, then like we're all in the same boat."
3888360,3889200," - Right, exactly."
3889200,3890920," - It's not like, oh, like the really elite humans"
3890920,3892800," are like still like ripping with AI."
3892800,3896760," It's just like, no, we're all just like UBI recipients"
3896760,3899120," and there's no like hierarchy anymore"
3899120,3902000," 'cause it's almost just like we're all in that same level"
3902000,3905440," of just being like pets of the ASI."
3905440,3908240," - I kind of like the crazy take guy on the pod."
3908240,3911000," - I guess it's like, yeah, it depends on the curve"
3911000,3913760," 'cause the AI has really been improving super fast."
3913760,3916600," And I guess my assumption kind of implies"
3916600,3919820," that it will like be a logistical curve"
3919820,3921080," and will like plateau out."
3921080,3923360," It'll still be amazing, but it's gonna plateau out."
3923360,3924200," - Yeah."
3924200,3926320," - Do you think it's gonna peak at like human,"
3926320,3929320," like the smartest human level intelligence?"
3929320,3930920," - I mean, even if it does peak"
3930920,3933120," at the smartest human level intelligence,"
3933120,3934800," that's exactly what Anthrothic has said."
3934800,3939040," Like having an entire state of geniuses in the data center,"
3939040,3942640," that's still pretty, bodes 40 poorly for all of us, I think."
3942640,3943480," - Yeah."
3945440,3947840," - I don't remember what I was gonna say, but."
3947840,3950240," - Yeah, I'm just skeptical that it will somehow stop"
3950240,3954560," at like human level or something resembling human."
3954560,3956280," Like I think that would basically require"
3956280,3959480," like a very abrupt kink in the curve from where we are now."
3959480,3961300," Because I think that if you look at something like Fable,"
3961300,3965880," it's already like probably the most generally smart,"
3965880,3968600," being that you've ever interacted with,"
3968600,3972160," just like complete Renaissance man,"
3972160,3975640," but like rips it at all of our jobs and knows everything."
3975640,3978080," - Yeah, so you're saying exponential curve"
3978080,3980200," and then I agree that it could be over."
3980200,3982240," Like progress would basically have to plateau"
3982240,3985520," where we are right now for it to not reach some kind"
3985520,3988680," of like thing that functionally to us is super intelligence."
3988680,3991440," - I mean, with enough regulation, we can make it happen."
3991440,3992400," We can stop here forever."
3992400,3994960," - We can try, but China's just gonna overtake us"
3994960,3996000," and mug us hard."
3996000,3999160," And this is like the United States' secondary bet"
3999160,4003040," behind like, okay, let's release all these stable coins"
4003040,4004640," and get all the countries to put their money"
4004640,4006480," into our stable coins so we can continue"
4006480,4009940," to be the reserve currency and inflate away our problems."
4009940,4012720," Our secondary bet is that we'll create the AGI"
4012720,4014960," and we'll be able to like use that to grow"
4014960,4016760," out of the problem, as you say."
4016760,4020600," So I don't think we're gonna regulate it down."
4020600,4022600," I think we're gonna go as far as we can."
4022600,4026680," But I mean, this seems like really naive to say,"
4026680,4031680," but the AI is trained on all the information"
4032500,4034320," that humans have produced."
4034320,4039320," So who is to say that they will become significantly smarter?"
4039960,4041520," If the information they're training on"
4041520,4044440," is just what we have produced ourselves,"
4046080,4048280," maybe that is where we start to bottom out."
4048280,4050740," We're like reaching, okay, it's getting a lot of it."
4050740,4053040," And yet it has a bunch of like liquid knowledge"
4053040,4057560," or liquid memory, but how much farther can it go?"
4057560,4058600," Maybe it plateaus."
4058600,4060380," - It seems like it's getting a lot of utility"
4060380,4062840," out of being like the 20 smartest people you know."
4062840,4064280," Like, 'cause those are like different people"
4064280,4065320," with different skillsets."
4065320,4067120," And from what I've seen from Fable so far,"
4067120,4068960," it's just like, it's all of them."
4068960,4070820," It's like a great lawyer, probably."
4070820,4071720," I don't know, I'm not a lawyer."
4071720,4072880," Maybe it's terrible,"
4072880,4075040," but it's definitely a good stuff for engineering."
4075040,4078200," - When it laid off, when my coworkers were laid off,"
4078200,4080200," I read an article saying like,"
4080200,4084800," now I only have one coworker and it's AI,"
4085880,4088960," but it's nice because I can talk to it about all my interests."
4088960,4092040," I can talk to it about tennis and it's very knowledgeable."
4092040,4094560," I can talk to it about triathlon."
4094560,4096440," I can talk to it about weightlifting."
4096440,4098160," I don't, I mean, engineering is okay."
4098160,4099960," - You don't even try to talk to me about those things."
4099960,4101000," - Yeah, it's crazy."
4101000,4102520," - Yeah, I thought we were friends."
4102520,4105120," You haven't even opened your heart to me like that."
4105120,4106440," - Dude, we've been replaced."
4106440,4107600," - Yeah."
4107600,4109260," - You're replaced before we even met."
4109260,4110100," And that's not true."
4110100,4112280," We talk about these things together."
4112280,4114300," But it's like, now if like, if I'm ever bored,"
4114300,4116600," I can just hit up my boy, chat GPT."
4116600,4117440," - Yeah."
4117440,4120280," - You actually talk to chat GPT and you're like,"
4120280,4124240," I don't know, tell it about your training today."
4124240,4127520," You're like, I like maxed out my deadlift."
4127520,4128840," - Yeah."
4128840,4130040," - Nice Jackson."
4130040,4130880," I love that for you."
4130880,4132680," - Literally two days ago, I was like, okay,"
4132680,4135680," I'm gonna try to do a 455 deadlift."
4135680,4138280," And I was like, I've done, like last week,"
4138280,4140240," I did 375 four by four."
4140240,4142240," And it's like, you should be able to do that easy."
4142240,4144440," Not like, fuck yeah, I'm gonna tear it up."
4144440,4148080," And then I'm like, okay, I'm also gonna try 275 bench."
4148080,4152120," But I only did like 225 four by four or something."
4152120,4154560," And it's like, ooh, you better watch out."
4154560,4156880," Maybe start at 265, which I did."
4156880,4159800," And I did 265, but I failed 275."
4159800,4164800," So chat GPT is, yeah, I do talk to it about these things."
4164840,4166480," - Yeah, it is a good trainer."
4166480,4167680," - And it remembers you too."
4167680,4170000," So sometimes it's like, I know that you have a hard time"
4170000,4172280," not exercising, but you really should take a break."
4172280,4176280," And I'm like, sorry, I'm just like, screw you."
4176280,4178400," - Claude diagnosed my game-a-thon,"
4178400,4180200," which you will know is something that I have"
4180200,4182400," from last episode where I got laid out by Tyler"
4182400,4185000," for playing Halo at the age of 22."
4185000,4186800," This is unrelated, but yeah, it's like, yeah."
4186800,4189200," - This is where the trauma of gamer-thumb originated."
4189200,4190680," (laughing)"
4190680,4191520," - Yeah, the post-thumb."
4191520,4194080," - So you were too hyped on monster,"
4194080,4197280," and you were like tweaking out while playing Halo 3."
4197280,4198120," - Exactly."
4198120,4199560," - And this crossed a repetitive stress injury"
4199560,4200400," that is now carried on here."
4200400,4202600," - Just like super strong thumb muscles."
4202600,4203440," - Yeah."
4204800,4206520," - Yeah, how is the gamer-thumb coming along?"
4206520,4207360," - Oh, it's terrible."
4207360,4208280," Actually, I don't know if you saw,"
4208280,4210520," but I came here with a brace today."
4210520,4213120," So I think I just have gamer-thumb forever now."
4213120,4214680," - We'll start to do weekly updates"
4214680,4215680," on the gamer-thumb."
4215680,4217000," - I'll wear it to the next part."
4217000,4217840," - That's very important."
4217840,4219400," - Have you tried voice dictation?"
4219400,4221240," I feel like last week we were all trying to tell you"
4221240,4222560," that you should just never type again"
4222560,4224400," and you should only dictate the cloud."
4224400,4225240," - Yeah."
4225240,4226080," - And I like, yeah."
4226080,4227720," - I'm just like, I'm just so obstinate."
4227720,4230240," Like, you know, I have like a special keyboard"
4230240,4232640," for like special boys, the split keyboard."
4232640,4233480," (laughing)"
4233480,4234320," - The one I saw."
4234320,4235160," - Yeah, yeah, yeah, yeah, yeah."
4235160,4237400," (laughing)"
4239720,4241520," - Yeah, so I mean, I should, I will try it."
4241520,4244160," After I like, you know, I have to hype myself up."
4244160,4245640," - Yeah."
4245640,4248000," - Hmm, yeah, well we'll start to do weekly updates"
4248000,4249400," on the gamer-thumb."
4249400,4251840," I didn't know that Pico was going to continue,"
4251840,4253480," continue to be a recurring topic."
4253480,4254920," I hope that Pico's health will recover."
4254920,4256720," - No, I didn't want him to be one either."
4256720,4257560," (laughing)"
4257560,4259960," Health bills are racking up and I have to start to GoFundMe."
4259960,4262360," (laughing)"
4262360,4264760," GoFundMe, put it all into Purple Fortune."
4264760,4265600," - Yeah."
4265600,4269920," - And if it liquidates, then Pico is gonna,"
4269920,4271880," yeah, he might not get healthcare."
4271880,4272720," It's gonna be sad."
4272720,4274840," So everyone should donate to us, GoFundMe."
4274840,4276720," - Definitely, and choose a good pup, Claude,"
4276720,4278760," because like really this is all riding on the robots."
4278760,4280360," - Yeah, we'll try Fable maybe."
4280360,4281880," We'll do Purple, we're gonna start doing"
4281880,4283880," Purple Fortune every podcast, just so you know."
4283880,4284720," - Respect."
4284720,4286200," - And we'll try Fable maybe next week."
4286200,4289880," And we're considering having a listener call in"
4289880,4292840," and say like things that they're bullish about."
4292840,4293680," - Right."
4293680,4296320," - And then we feed that into Purple Fortune"
4296320,4299000," in addition to all the information it collects."
4299000,4301680," And you know, then it's on us."
4301680,4302920," - Yeah."
4302920,4305320," - We're the exit liquidity for our fans."
4305320,4306360," - Just a single fan."
4306360,4308080," - We're supposed to be the opposite."
4308080,4310120," They're supposed to be our exit liquidity."
4310120,4312480," - Yeah, we're supposed to be shilling them coins."
4312480,4315280," There's nothing on them, but you want to reverse this"
4315280,4316240," out of the goodness of your heart."
4316240,4317280," - We're going in together."
4317280,4319040," So please drop a comment."
4319040,4321000," - You know the first thing about a crypto podcast."
4321000,4322200," (laughing)"
4322200,4324280," - We're the virtuous crypto podcast."
4324280,4325160," - It's a consortium."
4325160,4326000," - Yeah."
4326000,4327720," - No consortium, I don't even know what that word means."
4327720,4329360," And we've said it like 15 times."
4329360,4330680," (laughing)"
4330680,4332840," - Sounds like contortionists, so."
4332840,4333880," - It's about right."
4333880,4335120," (laughing)"
4335120,4337480," - Yeah, I think we're done unless there's anything else"
4337480,4339440," you guys would like to get after."
4339440,4340320," - No, that's it for me."
4340320,4344320," Like huge thanks to Presidio for letting us use this space."
4344320,4345160," Yeah?"
4345160,4346000," - Yeah."
4346000,4346840," - Let's go."
4346840,4348360," - Yeah, enormously cool."
4348360,4349280," - Yeah, super cool."
4349280,4351160," It's very hot, but very cool."
4351160,4353400," I don't know if we'll ever, please don't get used to this."
4353400,4357120," Or like, yeah, this is never going to happen again."
4357120,4360400," - Next episode I'm recording on a 2003 ThinkPad."
4360400,4363000," So see you guys then."
4363280,4364480," Yeah, we're out."
