start,end,text
4027320,4032120," Like I think like, you know, I think a lot of people think it's just going to be like,"
4032120,4036520," we like get the rails there and like we work out something with scalability and then it's"
4036520,4038400," just like going to be great."
4038400,4044520," I think it's going to be very sinusoidal, the path for us to get there."
4044520,4050800," And I think we're going to have to go through these other experiments like, yeah, Treasury"
4050800,4056040," bill back to stable coins, collateralized debt protocols or something more capital efficient."
4056040,4058440," I think, yeah, I think it's going to be a long road, but I do."
4058440,4063760," I think like ultimately like the vision of Bitcoin is good and, and yeah, I think it's"
4063760,4065280," like it would be a good outcome."
4065280,4070200," What timeline are you looking at or what time horizon do you see this playing out over?"
4070200,4074560," And do you think like how different do you think Bitcoin is when this happens?"
4074560,4080320," Like is it still lightning kind of dominated for payments or is there something else that"
4080320,4085880," needs to come about for Bitcoin to be used in this censorship resistant or like free"
4085880,4086880," way?"
4086880,4088640," I, I really don't know."
4088640,4089720," I really don't know."
4089720,4094000," I think like my feeling is that something needs to be done with ZK provers so that can"
4094000,4098360," be like independent L2s on Bitcoin."
4098360,4102200," And I think that's mainly because you can receive payments without having to service"
4102200,4105760," a node in that way, like, which is great if you're like a company or like someone who's"
4105760,4109920," really into it, but more difficult if you're just like person."
4109920,4112760," Yeah, I really don't know."
4112760,4115920," But I like, you know, the community is like super smart."
4115920,4119320," I'm sure like people, you know, people have been thinking about this forever, so there's"
4119320,4122240," a lot smarter people than me with good ideas here."
4122240,4127320," But I think we're just going to have to like whiplash through this macro and like having"
4127320,4131360," fable take my job and all these other things before we get there."
4131360,4132360," Okay."
4132360,4136200," Tyler, do you have any follow up questions or would you like to share your contrarian"
4136200,4138200," take?"
4138200,4153040," Chris, do you think that a like a sovereign stablecoin can be built that's collateralized"
4153040,4156200," natively with crypto assets that's stable?"
4156200,4160320," So I feel like that's kind of the holy grail and my understanding of the history of that"
4160320,4165360," is that you had these algorithmic stablecoins like Luna is a good example where that was"
4165360,4171080," like built with this model that clearly had this flaw and that flaw eventually reared"
4171080,4173440," its head and it created a zero."
4173440,4177440," And so that's kind of like a dead end of the technology tree of stablecoins."
4177440,4185640," And then you have the stuff like Dai, for example, which is a sound model, but they"
4185640,4189360," basically collateralized it with all of these centralized assets."
4189360,4195640," So to me, Dai is meaningless if it is majority collateralized by USDC, because then it's"
4195640,4199880," like, well, then what do you, you're just wrapping USDC and calling it a sovereign asset,"
4199880,4203360," like then circle controls Dai."
4203360,4209200," And then there are models where like you can, I guess instead of collateralizing it with"
4209200,4214760," USDC, you can collateralize it with something like Ethereum or Bitcoin, and then it's kind"
4214760,4221880," of more endogenous to the system, but then you have to put in more Bitcoin into that"
4221880,4225280," system to over collateralize it, or more Ethereum into that system to over collateralize it"
4225280,4226800," to make it safe."
4226800,4229880," And then it's like capital inefficient."
4229880,4234240," And it's like, who are the people that are providing the capital to back it?"
4234240,4236720," And what are the incentives for them to make them do it?"
4236720,4241880," And if it's capital inefficient, is that ever going to be something that they will choose"
4241880,4246280," to do instead of putting their capital elsewhere?"
4246280,4254000," So do you think that's an accurate like taxonomy of the crypto native type of stablecoin solutions?"
4254000,4258720," And do you think that there can ever be a breakthrough for some of those problems?"
4258720,4262200," Are people working on things that I'm not aware of?"
4262200,4263440," Like what's your take there?"
4263440,4269200," Because I think that space to me is much more interesting as like a crypto native kind of"
4269200,4275560," sovereign stablecoin that doesn't have kind of physical dependencies in the real world,"
4275560,4279840," yet that has been like the holy grail and I think it's eluded everyone."
4279840,4280840," Totally."
4280840,4284280," I completely agree with you on every point."
4284280,4288240," I think like, yeah, the collateral should be endogenous for like totally, totally obvious"
4288240,4292480," reasons like that, you know, we were just talking about Circle being forced to free"
4292480,4301000," something based on court order, like whether the court is from where or not the ambiguity"
4301000,4302560," there."
4302560,4307040," And I also agree with you that I think like the one of the big issues with collateralized"
4307040,4309400," debt protocols like DAI is capital inefficiency."
4309400,4313320," There's a project called Liquidy, which tries to get around it a little bit."
4313320,4318520," So instead of using the endogenous collateral, they use a staked version of it."
4318520,4323360," So the collateral is earning like two, 3% yield underneath, so it's not completely idle."
4323360,4327680," But obviously it doesn't really solve the problem of like, you know, that collateral"
4327680,4330080," is not, that's not the risk free rate, right?"
4330080,4332160," It's still lossy."
4332160,4333200," There are some other approaches."
4333200,4337720," So Athena is a stablecoin based on a delta neutral position."
4337720,4343440," So it holds a liquid restaking token on one end, which earns yield, and then a short position"
4343440,4344520," on the other end."
4344520,4350720," And there's like an insurance fund that should pay out if it ever gets too far out of peg."
4350720,4354680," The short positions are on C5 exchanges, though, too, right?"
4354680,4355680," Exactly."
4355680,4361240," There's no like sovereign place to do the short at that size."
4361240,4362240," Exactly."
4362240,4366360," And I think every time they try to like spin up a decentralized version of perps, I mean,"
4366360,4371560," that's a whole separate discussion, right, whether that's like, you know, that exists"
4371560,4372560," right now."
4372560,4376560," I mean, hyper liquid, right, bro, decentralized."
4376560,4382440," Like Jeff's three computers are doing like a lot of work, is what I will say."
4382440,4387240," I think recently, and I don't know if this is what you're alluding to, I think like Vitalik"
4387240,4394320," released a paper, sort of proposing that you could build a stable instrument based on options."
4394320,4400480," So there's like a call option, you know, and like you basically split it into like a dollar"
4400480,4405960," and then a remainder in the form of ETH and like rebalance by rolling it on an epoch."
4405960,4409240," I haven't read super deeply into that yet."
4409240,4412920," But I'm skeptical that it is like the golden bullet."
4412920,4416440," I think, you know, realistically, like that there's always going to be a compromise with"
4416440,4418840," these types of instruments."
4418840,4424160," And I don't know if we'll ever find one that's like quite makes the trade offs that are the"
4424160,4433360," same as, you know, like USDC or USDT or Prax or whatever."
4433360,4434380," That's my vibe."
4434380,4435380," Yeah."
4435380,4436380," Good vibe."
4436380,4438280," I appreciate that."
4438280,4442680," I was not alluding to the Vitalik thing, I had no idea."
4442680,4447760," I can't say I've ever made it past probably three sentences of a Vitalik blog post before"
4447760,4452000," I thought there's no way I'm actually reading this whole thing and give up."
4452000,4456080," Yeah, so I mean, there's this thing called Fable that just came out that I've been, you"
4456080,4460640," know, very appreciative of, able to like summarize."
4460640,4466000," So you need Fable level intelligence to like interpret the level of autism in the average"
4466000,4467000," Vitalik blog post."
4467000,4472320," Look, if a jury can't understand meth, then like what chance do I have?"
4472320,4477120," Did I ever tell you that I saw Vitalik in San Francisco?"
4477120,4478120," No way."
4478120,4479120," Yeah."
4479120,4485320," And so I used to live in the mission right by where Cash App offices and I, because I"
4485320,4490800," had lived in an apartment, I had to take Pico out to pee, like when he needed to pee."
4490800,4495240," And so I just was like, you know, threw on my Crocs, had like my, you know, like gym"
4495240,4499280," shorts on, go downstairs, like a Saturday morning or something."
4499280,4504280," And I'm like, literally Pico is peeing outside of my front door and Vitalik just walks down"
4504280,4507080," the sidewalk right past me."
4507080,4510320," And he's with like one other woman, I think."
4510320,4511920," And I was just like, what the fuck?"
4511920,4513920," Like am I like hallucinating this?"
4513920,4515120," Like there's no way this is real."
4515120,4518120," And obviously he's like one of the most, he looks very unique."
4518120,4519880," So he's like very recognizable."
4519880,4523040," And so I was like, screw it, I'm going to follow Vitalik."
4523040,4527640," So I like left my, you know, like I had like my keys in my pocket and so I took Pico and"
4527640,4531280," we just followed him and he went right to Dolores Park."
4531280,4534840," And then it was very clear, like along the way, he picked up more people like me who"
4534840,4537680," were like, holy shit, it's Vitalik, let's like see where he's going."
4537680,4541000," And he goes into Dolores Park and then it's kind of like pandemonium."
4541000,4546360," Like many people are recognizing him, they're running up, taking selfies and stuff."
4546360,4549320," Just yeah, Vitalik life, I guess."
4549320,4551880," He was also, he was wearing like a typical Vitalik outfit."
4551880,4559600," He was wearing like purple sweatpants, tight, like a weird purple shirt."
4559600,4565600," Like yeah, just looked like kind of disheveled and like a 13 year old or something."
4565600,4570240," I was going to ask you whether like you in your Crocs and basketball shorts or him had"
4570240,4575480," like the benefit and it sounds like you've won, you've won that competition."
4575480,4579800," I think he had more Riz, you know, I'm just, he was looking like a guy who was just taking"
4579800,4584440," his dog out to pee, you know, I was ready to be tailing, you know, international crypto"
4584440,4585440," celebrity."
4585440,4586440," Yeah."
4586440,4587440," Nice."
4587440,4588440," That's a crazy story."
4588440,4591440," That's a good story."
4591440,4599800," Alright, actually given the time, maybe Kyler and I will save our contrarian takes and we'll"
4599800,4604960," move into our last segment, which is the lottery tickets."
4604960,4608680," So Kyler, please take a look."
4608680,4610080," We're going to be scratching off."
4610080,4612160," These are some expensive ass lottery tickets."
4612160,4613160," No way."
4613160,4614160," Yeah."
4614160,4615160," Tyler, I know."
4615160,4616160," How much do they cost per ticket?"
4616160,4617160," Five dollars?"
4617160,4619120," Five dollars a pop."
4619120,4620120," Expanding."
4620120,4624320," We're going to scratch them with a 10 yen coin."
4624320,4630320," So Kyler, which, I mean, it's going to be weird for you."
4630320,4633160," One of us will scratch it for you, I guess."
4633160,4636920," Which one do you want for Pico?"
4636920,4640400," I mean, I want the one with the heart, obviously, just because that's the only one I could save."
4640400,4642280," It also, it looks like by far the best art."
4642280,4643280," Damn it."
4643280,4644280," Okay."
4644280,4645280," That's why I got that one."
4645280,4646280," Okay."
4646280,4647280," Okay."
4647280,4648280," All right."
4648280,4649280," Sorry."
4649280,4650280," Here you go."
4650280,4651280," No, I respect that."
4651280,4652280," That one's too complicated for me."
4652280,4653280," Yeah."
4653280,4654280," It's obviously this is way too good."
4654280,4655280," I'm just simply not smart enough."
4655280,4656280," We'll start with Tyler."
4656280,4658240," Tyler, you got the cash crush."
4658240,4659880," I don't know if this is legal."
4659880,4663400," This is the cash crush card."
4663400,4665280," There's winning numbers and then our numbers."
4665280,4668880," So I'm going to just scratch the, or Chris, have you ever scratched a lottery ticket?"
4668880,4669880," No, you go ahead."
4669880,4670880," Have you ever done it?"
4670880,4671880," No, I'm Australian."
4671880,4672880," It's part of our cultural heritage."
4672880,4673880," Okay."
4673880,4674880," So you've done it before."
4674880,4680280," This is just a really elaborate mid-roll advertisement for the California state lottery."
4680280,4681280," Yeah."
4681280,4684460," We're sponsored by the California smart is so good."
4684460,4685460," Wow."
4685460,4686460," And they're expensive."
4686460,4687460," They'll get yours today."
4687460,4697160," In terms of like percentage points, is this like a better or worse investment than blueprint?"
4697160,4698160," I think that's what you have to index it against."
4698160,4701520," Dude, I thought that I thought that you didn't have lottery tickets in the Australia."
4701520,4702520," So that's why I got some."
4702520,4703520," Oh dude, no."
4703520,4704520," Yeah, we love them."
4704520,4705520," We love them."
4705520,4706520," Oh shit."
4706520,4711660," So this is not a novel experience at all and I have to like learn how to play these seven"
4711660,4712660," lines."
4712660,4715200," We should talk about Australia's gambling rules in the next quote."
4715200,4716880," I think that would be fascinating."
4716880,4717880," Yeah."
4717880,4719560," I think perps is on the, on the docket."
4719560,4724760," Okay, Tyler, I need you to interpret whether or not you want."
4724760,4726760," Can you read this?"
4726760,4729680," I think we need Claude to make no mistakes on this."
4729680,4733080," I mean, I see $500."
4733080,4741040," I'm just going to assume that I won $500 and I'll take that ticket next time in the office."
4741040,4742040," Okay."
4742040,4743160," Wait, one thou."
4743160,4744320," I see the word one thou."
4744320,4746320," I see 250 thou."
4746320,4748640," That's so much money."
4748640,4752960," Could you screenshot this and tell Claude and upload it to Claude and get Claude to look"
4752960,4753960," at it?"
4753960,4755880," We can't even gamble on it."
4755880,4760920," Could you do that, Tyler?"
4760920,4769940," Are you doing it?"
4769940,4776400," Match any of your numbers for the five winning numbers, uncover an anchor, uncover a rose."
4776400,4777400," Here you go."
4777400,4778400," You can scratch them off."
4778400,4782360," I'm just going to start scratching because I have no idea how to spell."
4782360,4792320," So this one is going to be, this one's going to be awesome."
4792320,4800680," Cash Crush, yeah, sponsored by the California Lottery, Scratchers Cal Lottery, please send"
4800680,4805760," your payment to me."
4805760,4806760," Jackson v. Cookin'."
4806760,4807760," Right."
4807760,4812840," This is the podcast discretionary."
4812840,4816080," Yeah I need to replenish my $15 that I spent on this podcast."
4816080,4817080," Right."
4817080,4818080," And then any access?"
4818080,4819080," Todd says I won $6."
4819080,4820080," Whoa."
4820080,4821080," What?"
4821080,4822080," Which really means that we won $1, right?"
4822080,4823160," Because it was a $5 ticket."
4823160,4829160," Oh, no, dude, I think I think this one was an 11."
4829160,4830160," Is that right?"
4830160,4833160," You think it got it wrong."
4833160,4834160," Yeah, sorry."
4834160,4839000," It does say 11, Claude thinks it's an 11."
4839000,4841760," My winning number is one of them is an 11."
4841760,4842760," Okay, yeah."
4842760,4843760," That's a one."
4843760,4845760," Oh, dang it."
4845760,4847920," Losing ticket for Tyler right there."
4847920,4850360," You wronged me."
4850360,4852400," I don't know what mine is either."
4852400,4854080," I got mine in Spanish."
4854080,4859400," I've got the Lotteria, Lotteria, Don Clemente."
4859400,4863920," Wait, what the fuck?"
4863920,4872440," What the hell is going on?"
4872440,4881160," Yeah, also, we tried to get some 40 ounce Colt 45 for the pod, but I went to four corner"
4881160,4886480," stores in downtown Oakland and none of them had Colt 45, 40."
4886480,4890560," So if anyone knows where we can find those, send me a message."
4890560,4893880," You can find me on just a bunch of places."
4893880,4894880," You can find me."
4894880,4895880," I'm Jackson."
4895880,4900280," Also, Tyler, if you know, you should just tell me."
4900280,4903240," Dude, this one is straight up across the top."
4903240,4906720," I literally concrete."
4906720,4910840," I didn't like, I got you too complicated."
4910840,4912760," Yeah, this is insane."
4912760,4914680," I got La Corona."
4914680,4916400," We love that."
4916400,4918400," What does this mean?"
4918400,4924200," I think you tested positive for COVID."
4924200,4927440," Scratch the collars cards and the one bonus."
4927440,4930900," Scratch the corresponding symbols on the Lotteria card."
4930900,4935420," Where's the Lotteria?"
4935420,4936840," Match the collars card symbols."
4936840,4943400," Match all four symbols in the complete horizontal, vertical or diagonal line to win a prize."
4943400,4944400," Okay."
4944400,4947520," Do I have La Bandoline?"
4947520,4948520," I do."
4948520,4949520," I do."
4949520,4950520," I have La Bandoline."
4950520,4951520," El Mufal."
4951520,4952520," I do not have El Mufal."
4952520,4953520," Damn it."
4953520,4954520," All right."
4954520,4955520," Do I have El Soul?"
4955520,4956520," No, I don't."
4956520,4965320," Can you tell Claude to look at this one?"
4965320,4969980," I mean, Claude didn't have a good track record on mine."
4969980,4973120," Yeah, but it's still better than me."
4973120,4975120," All right."
4975120,4978240," We're only on Opus 48 though."
4978240,4981760," Dude, put this on the page."
4981760,4989680," My Claude desktop doesn't have people yet leaving money on the table."
4989680,4994520," You know that, like, I've ever seen that meme from Rick and Morty where he makes the robot"
4994520,4996520," and he's like, what is my purpose?"
4996520,4997840," Your purpose is to move butter."
4997840,5000640," And it's like, oh my God."
5000640,5002240," That's what Claude is saying right now."
5002240,5007040," We're feeding it lotto tickets and asking it to verify who won."
5007040,5010200," Dude, we've all been earmarked for the permanent underclass."
5010200,5012600," We're never getting out."
5012600,5015120," Oh, man."
5015120,5022200," Claude refuses to say, I can't call for you with any confidence and I want to be straight"
5022200,5025040," about why rather than guess."
5025040,5026040," Is it too complicated?"
5026040,5029560," Claude can be kind of a pain in the ass sometimes."
5029560,5030560," Yeah."
5030560,5032640," It could be like a little bit too prudish."
5032640,5036840," Like literally the other night I woke up and my daughter had a fever."
5036840,5037840," And so it's like two a.m."
5037840,5041360," And we're trying to figure out how much Tylenol do we give a baby?"
5041360,5045920," And the baby Tylenol package is like, talk to your doctor to get the dose."
5045920,5047360," And it's like, okay, it's two a.m."
5047360,5049040," I'm not going to talk to a doctor."
5049040,5050040," So then ask Claude."
5050040,5052760," And Claude was like, sorry, you really need to talk to your doctor."
5052760,5056680," And I was like, it's two a.m., bro, give it to me or else I'm just going to give her the"
5056680,5057680," full bottle."
5057680,5061920," And I didn't even convince Claude and then I just googled it and there's like many websites"
5061920,5068400," that are like, this is the ratio to take depending on your kid's age is like not helpful at all,"
5068400,5069400," Claude."
5069400,5070400," It's like fables."
5070400,5071400," Godrails are really bad."
5071400,5072880," I don't know if you've had this experience."
5072880,5077880," Oh, it probably thought I was doing biomedical research by getting my six month old daughter"
5077880,5078880," Tylenol."
5078880,5079880," Yeah."
5079880,5086960," That famous Eli Lilly project, that makes sense, man, mine's got a bonus on the back."
5086960,5087960," Sorry, guys."
5087960,5088960," I'm stoked right now."
5088960,5089960," How?"
5089960,5090960," How do you have a bonus?"
5090960,5091960," Okay."
5091960,5092960," I don't know."
5092960,5093960," Okay."
5093960,5097760," I think like mine actually needs Claude."
5097760,5098760," Yeah, wait."
5098760,5099760," I got money."
5099760,5100760," Okay."
5100760,5101760," I'm rich, baby."
5101760,5104200," Match any of your cards to the winning card."
5104200,5106240," Win prize for that card."
5106240,5109280," I got six dollars, baby."
5109280,5110800," What?"
5110800,5114200," El Arpa, which means heart and span."
5114200,5118320," I love that."
5118320,5119320," Fuck you."
5119320,5120320," I'm rich as hell."
5120320,5121320," All right."
5121320,5122320," Here you go."
5122320,5123320," No, dude."
5123320,5127560," See, I have to match these letters to these crosswords and I'm not doing that."
5127560,5128560," There's like no."
5128560,5129560," That's what Claude is."
5129560,5131520," There's no planet in which I'm doing that."
5131520,5135320," How do you, how do we feel about a crossword?"
5135320,5136400," How does Claude feel?"
5136400,5137400," Dude, that's insane."
5137400,5138400," That's insane."
5138400,5139400," Okay."
5139400,5151680," These are too complex, how they, how they expect the common man to decode ice."
5151680,5153080," Next time we'll just do these."
5153080,5154080," Right?"
5154080,5155080," Yeah."
5155080,5158200," It has to be the like amount of attention required for a TikTok reel."
5158200,5159200," Anything more than that?"
5159200,5160600," And I'm like, I'm cold."
5160600,5162640," But just plug it into your cloud when you get back."
5162640,5165360," We'll update the pod if Chris wants some money."
5165360,5166360," Next episode."
5166360,5167360," Next episode."
5167360,5168360," All right."
5168360,5169360," Thank you, everybody."
5169360,5170360," What's the name of our pod again?"
5170360,5171360," The permanent under couch."
5171360,5172360," All right."
5172360,5172360," What's up, Todd?"
