start,end,text
2632340,2632610," saying"
2632610,2632700," is"
2632700,2632740," a"
2632740,2632970," great"
2632970,2633640," transition."
2633640,2633920," He's"
2633920,2634210," been"
2634210,2634790," tracking"
2634790,2635300," Bitcoin"
2635300,2635510," for"
2635510,2636120," years."
2636120,2636240," So"
2636240,2636420," now"
2636420,2636720," we're"
2636720,2637020," going"
2637020,2637140," to"
2637140,2637370," talk"
2637370,2637680," about"
2637680,2637860," our"
2637860,2638180," first"
2638180,2638890," interactions"
2638890,2639090," with"
2639090,2639400," some"
2639400,2639610," sort"
2639610,2639730," of"
2639730,2640760," cryptocurrency,"
2640760,2641250," whatever"
2641250,2641370," it"
2641370,2641760," was."
2641760,2642040," What"
2642040,2642180," is"
2642180,2642390," the"
2642390,2642740," first"
2642740,2643740," cryptocurrency"
2643740,2643960," you"
2643960,2644380," bought"
2644380,2644590," and"
2644590,2644720," at"
2644720,2645210," what"
2645210,2645640," price?"
2645640,2645640,""
2645640,2645790," And"
2645790,2645990," then"
2645990,2646190," what"
2646190,2646290," do"
2646290,2646440," you"
2646440,2646590," use"
2646590,2646690," it"
2646690,2647040," for?"
2647040,2647260," We'll"
2647260,2647480," start"
2647480,2647660," with"
2647660,2648040," Chris."
2648040,2648120," I"
2648120,2648520," don't"
2648520,2648840," have"
2648840,2649000," to"
2649000,2649490," answer"
2649490,2649730," all"
2649730,2650150," those"
2650150,2651010," questions,"
2651010,2651720," right?"
2651720,2652720," Yeah."
2652720,2653010," That's"
2653010,2653160," one"
2653160,2653720," question."
2653720,2654060," What"
2654060,2654310," did"
2654310,2654560," you"
2654560,2655080," buy?"
2655080,2655360," How"
2655360,2655730," much"
2655730,2656010," was"
2656010,2656480," it?"
2656480,2656810," And"
2656810,2657480," why?"
2657480,2657680," Why"
2657680,2657880," did"
2657880,2658080," you"
2658080,2658480," buy?"
2658480,2658600," I"
2658600,2659550," probably"
2659550,2659910," set"
2659910,2660150," up"
2660150,2660270," a"
2660270,2661100," Bitcoin"
2661100,2661690," miner"
2661690,2661930," in"
2661930,2663590," 2016,"
2663590,2664090," like"
2664090,2664310," on"
2664310,2664430," a"
2664430,2665600," Raspberry"
2665600,2666160," Pi."
2666160,2666210," I"
2666210,2666470," don't"
2666470,2666740," think"
2666740,2666790," I"
2666790,2667010," ever"
2667010,2667280," mined"
2667280,2667920," anything."
2667920,2668260," Like,"
2668260,2668320," I"
2668320,2668610," think"
2668610,2668670," I"
2668670,2668850," was"
2668850,2669080," part"
2669080,2669200," of"
2669200,2669430," like"
2669430,2669660," some"
2669660,2669890," pool"
2669890,2670120," that"
2670120,2670180," I"
2670180,2670510," never"
2670510,2670930," withdrew"
2670930,2671360," from,"
2671360,2671460," but"
2671460,2671520," I"
2671520,2671700," did"
2671700,2672000," buy"
2672000,2672320," it"
2672320,2673270," around"
2673270,2673910," that"
2673910,2675040," time."
2675040,2675040,""
2675040,2675300," And"
2675300,2675820," then,"
2675820,2676340," yeah,"
2676340,2676420," I"
2676420,2676850," guess"
2676850,2676930," I"
2676930,2677280," just"
2677280,2677630," like"
2677630,2677970," sold"
2677970,2678150," it"
2678150,2678480," to"
2678480,2678580," buy"
2678580,2679090," like,"
2679090,2679360," who"
2679360,2679610," can"
2679610,2680050," say,"
2680050,2680580," like"
2680580,2680830," maybe"
2680830,2681000," a"
2681000,2681400," succulent"
2681400,2682030," Chinese"
2682030,2682390," meal"
2682390,2682570," or"
2682570,2683680," something."
2683680,2683820," So"
2683820,2684690," 2016"
2684690,2684910," you"
2684910,2685440," said?"
2685440,2686030," Yeah,"
2686030,2686430," that"
2686430,2686930," would"
2686930,2687440," be."
2687440,2687550," So"
2687550,2687770," what"
2687770,2687940," was"
2687940,2688270," that,"
2688270,2688490," like"
2688490,2689050," $400"
2689050,2689220," and"
2689220,2689330," it"
2689330,2689500," was"
2689500,2690120," Bitcoin?"
2690120,2690650," Yeah,"
2690650,2690830," it"
2690830,2691270," would"
2691270,2691630," have"
2691630,2691990," been"
2691990,2692350," like"
2692350,2693140," basically"
2693140,2693570," free"
2693570,2693690," at"
2693690,2694050," that"
2694050,2694800," point."
2694800,2695800," Basically."
2695800,2696800," Okay."
2696800,2697070," Yeah,"
2697070,2697240," I'll"
2697240,2697460," share"
2697460,2697800," next."
2697800,2697890," I"
2697890,2698430," bought"
2698430,2698790," like"
2698790,2699690," $100"
2699690,2699910," of"
2699910,2700500," Bitcoin"
2700500,2700850," when"
2700850,2701080," it"
2701080,2701310," was"
2701310,2701670," like"
2701670,2702570," $300"
2702570,2702760," in"
2702760,2704160," 2015."
2704160,2704160,""
2704160,2704440," So"
2704440,2704580," I"
2704580,2705280," could"
2705280,2705700," buy"
2705700,2706120," LSD"
2706120,2706540," and"
2706540,2706700," I"
2706700,2707610," bought"
2707610,2707800," it"
2707800,2708210," and"
2708210,2708640," the"
2708640,2709700," Bitcoin"
2709700,2709900," is"
2709900,2710920," gone."
2710920,2711950," What"
2711950,2713240," about"
2713240,2714370," you"
2714370,2716080," Tyler?"
2716080,2716150," I"
2716150,2716370," had"
2716370,2716440," a"
2716440,2716740," hard"
2716740,2717190," follow"
2717190,2717840," there."
2717840,2717940," I"
2717940,2718580," mean,"
2718580,2719430," that's,"
2719430,2719530," I"
2719530,2720430," bought,"
2720430,2720480," I"
2720480,2721280," think"
2721280,2721450," some"
2721450,2722110," amount"
2722110,2722300," of"
2722300,2723590," undetermined"
2723590,2724230," amount"
2724230,2724440," of"
2724440,2725190," Bitcoin"
2725190,2725590," when"
2725590,2725960," it"
2725960,2726420," was"
2726420,2727950," $220"
2727950,2728550," or"
2728550,2729630," something"
2729630,2729930," in"
2729930,2732280," 2015."
2732280,2732280,""
2732280,2732580," And"
2732580,2732880," the"
2732880,2733380," first"
2733380,2734180," exposure"
2734180,2734280," I"
2734280,2734580," got"
2734580,2734870," to"
2734870,2735490," Bitcoin"
2735490,2735780," was"
2735780,2736180," when"
2736180,2736280," I"
2736280,2736920," worked"
2736920,2737240," at"
2737240,2737820," Google"
2737820,2737980," and"
2737980,2738180," it"
2738180,2738480," was"
2738480,2738880," like"
2738880,2739160," my"
2739160,2739570," first"
2739570,2739890," week"
2739890,2740560," there."
2740560,2740840," And"
2740840,2741210," that"
2741210,2741490," was"
2741490,2741860," like"
2741860,2742140," the"
2742140,2742510," peak"
2742510,2742690," of"
2742690,2743150," the"
2743150,2744090," 2013"
2744090,2744460," bull"
2744460,2745200," market,"
2745200,2745290," I"
2745290,2745660," want"
2745660,2745840," to"
2745840,2746480," say."
2746480,2746700," And"
2746700,2746920," one"
2746920,2747070," of"
2747070,2747290," the"
2747290,2747590," guys"
2747590,2747740," on"
2747740,2747890," my"
2747890,2748190," team"
2748190,2748410," was"
2748410,2748710," like"
2748710,2749070," a"
2749070,2749160," super"
2749160,2749920," early"
2749920,2750220," Bitcoiner"
2750220,2750440," and"
2750440,2750590," he"
2750590,2750810," was"
2750810,2751130," like"
2751130,2751520," that"
2751520,2751820," guy"
2751820,2752120," who"
2752120,2752520," will"
2752520,2752920," make"
2752920,2753510," like,"
2753510,2753720," he"
2753720,2754110," just"
2754110,2754970," wouldn't"
2754970,2755290," stop"
2755290,2755980," talking"
2755980,2756480," about"
2756480,2757160," Bitcoin"
2757160,2757920," ever."
2757920,2757920,""
2757920,2758110," And"
2758110,2758240," so"
2758240,2758370," he"
2758370,2758690," would"
2758690,2758950," just"
2758950,2759210," kind"
2759210,2759340," of"
2759340,2759790," Bitcoin"
2759790,2760050," fill"
2760050,2760240," the"
2760240,2760560," whole"
2760560,2760810," team"
2760810,2761010," and"
2761010,2761370," then"
2761370,2761530," when"
2761530,2761720," the"
2761720,2762040," price"
2762040,2762360," went"
2762360,2762490," up"
2762490,2762550," a"
2762550,2763010," bunch,"
2763010,2763410," people"
2763410,2763670," were"
2763670,2764060," like,"
2764060,2764450," dude,"
2764450,2764710," like"
2764710,2764950," I"
2764950,2765030," want"
2765030,2765160," to"
2765160,2765330," buy"
2765330,2765810," some"
2765810,2766380," Bitcoin."
2766380,2766650," Can"
2766650,2766740," I"
2766740,2767010," buy"
2767010,2767370," some"
2767370,2767730," from"
2767730,2768280," you?"
2768280,2768440," And"
2768440,2768650," they"
2768650,2768920," would"
2768920,2769130," like"
2769130,2769390," Venmo"
2769390,2769550," him"
2769550,2769760," like"
2769760,2769810," a"
2769810,2770180," hundred"
2770180,2770550," dollars"
2770550,2770710," and"
2770710,2770870," he"
2770870,2771080," would"
2771080,2771270," like"
2771270,2771390," go"
2771390,2771720," print"
2771720,2771820," out"
2771820,2771870," a"
2771870,2772240," paper"
2772240,2772570," wallet"
2772570,2772790," from"
2772790,2773010," like"
2773010,2773170," the"
2773170,2773500," Google"
2773500,2773890," printer"
2773890,2774050," and"
2774050,2774270," then"
2774270,2774490," like"
2774490,2774650," put"
2774650,2774830," a"
2774830,2775080," hundred"
2775080,2775610," dollars"
2775610,2775760," worth"
2775760,2775870," of"
2775870,2776360," Bitcoin"
2776360,2776640," on"
2776640,2777360," it."
2777360,2777450," And"
2777450,2777570," just"
2777570,2777690," like"
2777690,2777840," leave"
2777840,2777900," it"
2777900,2777960," at"
2777960,2778110," their"
2778110,2778360," desk."
2778360,2778560," And"
2778560,2778620," I"
2778620,2778820," sat"
2778820,2779090," next"
2779090,2779220," to"
2779220,2779490," this"
2779490,2779690," guy"
2779690,2779890," and"
2779890,2780290," like,"
2780290,2780550," uh,"
2780550,2780610," I"
2780610,2780950," still"
2780950,2781330," wasn't"
2781330,2781630," into"
2781630,2781800," it"
2781800,2781880," at"
2781880,2782150," that"
2782150,2782800," point."
2782800,2782950," And"
2782950,2783000," I"
2783000,2783150," was"
2783150,2783350," kind"
2783350,2783450," of"
2783450,2783750," like,"
2783750,2783950," this"
2783950,2784200," seems"
2784200,2784400," kind"
2784400,2784500," of"
2784500,2784750," crazy"
2784750,2785120," because"
2785120,2785400," people"
2785400,2785650," would"
2785650,2785740," be"
2785740,2786050," coming"
2786050,2786240," by"
2786240,2786320," at"
2786320,2786320,""
2786320,2786690," like"
2786690,2787250," 10"
2787250,2788000," a.m."
2788000,2788120," Oh,"
2788120,2788210," I'm"
2788210,2788380," going"
2788380,2788440," to"
2788440,2788540," buy"
2788540,2788570," a"
2788570,2788910," hundred"
2788910,2789030," dollars"
2789030,2789090," of"
2789090,2789290," Bitcoin"
2789290,2789420," and"
2789420,2789550," then"
2789550,2789770," they'd"
2789770,2789890," come"
2789890,2790120," back"
2790120,2790290," like"
2790290,2790330," a"
2790330,2790590," couple"
2790590,2790800," hours"
2790800,2791010," later"
2791010,2791140," and"
2791140,2791220," be"
2791220,2791470," like,"
2791470,2791600," the"
2791600,2791810," price"
2791810,2791980," went"
2791980,2792060," up"
2792060,2792480," again."
2792480,2792560," I"
2792560,2792890," need"
2792890,2793480," more."
2793480,2793660," And"
2793660,2793720," I"
2793720,2793900," was"
2793900,2794260," like,"
2794260,2794500," this"
2794500,2794620," is"
2794620,2794680," a"
2794680,2795050," little"
2795050,2795230," bit"
2795230,2795410," too"
2795410,2795770," frothy"
2795770,2795950," for"
2795950,2796320," me."
2796320,2796620," But"
2796620,2797020," then"
2797020,2797120," I"
2797120,2797420," got"
2797420,2798020," pretty"
2798020,2798520," close"
2798520,2798920," with"
2798920,2799310," that"
2799310,2799770," guy"
2799770,2799920," and"
2799920,2800420," heard"
2800420,2800750," his"
2800750,2801420," Bitcoin"
2801420,2801930," takes"
2801930,2802220," and"
2802220,2802920," Bitcoin"
2802920,2803720," pilling"
2803720,2804330," orange"
2804330,2805040," filling"
2805040,2805340," for"
2805340,2805740," like"
2805740,2806040," one"
2806040,2806310," or"
2806310,2806540," two"
2806540,2807170," years"
2807170,2807560," after"
2807560,2808320," that."
2808320,2808520," And"
2808520,2808790," then"
2808790,2809060," when"
2809060,2809540," Bitcoin"
2809540,2809810," went"
2809810,2809940," to"
2809940,2810140," the"
2810140,2810410," bear"
2810410,2810910," after"
2810910,2811020," that"
2811020,2811420," bull,"
2811420,2811760," I"
2811760,2811890," bought"
2811890,2812160," some"
2812160,2812430," when"
2812430,2812630," the"
2812630,2812960," price"
2812960,2813320," was"
2813320,2813320,""
2813320,2813550," much"
2813550,2813840," lower"
2813840,2814250," because"
2814250,2814310," I"
2814310,2814490," was"
2814490,2814830," like,"
2814830,2815120," maybe"
2815120,2815350," this"
2815350,2815640," seems"
2815640,2815910," like"
2815910,2815930," a"
2815930,2816160," good"
2816160,2816380," time"
2816380,2816510," to"
2816510,2816770," buy"
2816770,2816890," and"
2816890,2816930," I"
2816930,2817400," bought"
2817400,2817780," mostly"
2817780,2817900," as"
2817900,2818020," an"
2818020,2818880," investment."
2818880,2819170," But"
2819170,2819560," then"
2819560,2819750," my"
2819750,2820240," first"
2820240,2820940," Bitcoin"
2820940,2822020," transaction"
2822020,2822500," was,"
2822500,2822880," uh,"
2822880,2822980," I"
2822980,2823840," bought,"
2823840,2823860," I"
2823860,2824430," think"
2824430,2824740," some"
2824740,2825510," Adderall"
2825510,2826000," from"
2826000,2826440," like"
2826440,2826830," some"
2826830,2827420," Indian"
2827420,2828280," company,"
2828280,2828470," it"
2828470,2828800," was"
2828800,2829330," called"
2829330,2829890," like"
2829890,2830580," modafinil"
2830580,2830780," or"
2830780,2832040," something."
2832040,2832290," And"
2832290,2832620," they"
2832620,2832950," sent"
2832950,2833110," me"
2833110,2833440," some"
2833440,2833850," pills"
2833850,2834180," from"
2834180,2834630," India"
2834630,2834920," that"
2834920,2835000," I"
2835000,2835490," took,"
2835490,2835570," I"
2835570,2836140," guess,"
2836140,2837050," extensively"
2837050,2837210," to"
2837210,2837580," like"
2837580,2837960," work"
2837960,2838800," harder,"
2838800,2839320," which"
2839320,2839530," is"
2839530,2839630," a"
2839630,2840550," really"
2840550,2840680," lame"
2840680,2841560," thing."
2841560,2841610," I"
2841610,2841830," don't"
2841830,2841920," do"
2841920,2842100," that"
2842100,2842600," anymore."
2842600,2842600,""
2842600,2842900," That's"
2842900,2843100," like"
2843100,2843150," a"
2843150,2843300," mid"
2843300,2843710," twenties"
2843710,2844160," Tyler."
2844160,2844520," You're"
2844520,2844770," such"
2844770,2844830," a"
2844830,2845080," good"
2845080,2845690," employee,"
2845690,2846160," dude."
2846160,2846440," What"
2846440,2846650," the"
2846650,2847160," fuck?"
2847160,2847530," That's"
2847530,2848160," awesome."
2848160,2848560," Good"
2848560,2849160," job."
2849160,2849630," Would"
2849630,2849910," you"
2849910,2850190," say"
2850190,2850570," that"
2850570,2850950," very"
2850950,2851800," expensive"
2851800,2852610," Adderall"
2852610,2852830," now"
2852830,2853210," when"
2853210,2853490," you"
2853490,2853870," look"
2853870,2854120," at"
2854120,2854250," it"
2854250,2854440," in"
2854440,2855560," hindsight,"
2855560,2855840," but"
2855840,2856020," was"
2856020,2856330," there"
2856330,2856830," economic"
2856830,2857200," output"
2857200,2857450," that"
2857450,2857700," like"
2857700,2857900," the"
2857900,2858510," additional"
2858510,2859010," marginal"
2859010,2859290," unit"
2859290,2859380," of"
2859380,2859750," output"
2859750,2860000," from"
2860000,2860180," the"
2860180,2860800," Adderall"
2860800,2861080," would"
2861080,2861310," you"
2861310,2861540," say"
2861540,2861690," it"
2861690,2861920," has"
2861920,2862230," like"
2862230,2862380," in"
2862380,2862610," the"
2862610,2863230," fullness"
2863230,2863400," of"
2863400,2863690," time"
2863690,2864240," covered"
2864240,2864530," the"
2864530,2864780," cost"
2864780,2864920," of"
2864920,2865160," the"
2865160,2866080," Bitcoin?"
2866080,2866280," It's"
2866280,2866480," hard"
2866480,2866580," to"
2866580,2866830," say,"
2866830,2866980," you"
2866980,2867280," know,"
2867280,2867480," what"
2867480,2867580," my"
2867580,2867880," career"
2867880,2868130," would"
2868130,2868330," have"
2868330,2868670," been"
2868670,2868730," like"
2868730,2868830," if"
2868830,2868880," I"
2868880,2869180," hadn't"
2869180,2869530," taken"
2869530,2869720," those"
2869720,2869720,""
2869720,2870320," 20"
2870320,2870820," doses"
2870820,2871020," of"
2871020,2871830," Adderall"
2871830,2872320," while"
2872320,2873090," working"
2873090,2873220," as"
2873220,2873320," a"
2873320,2874220," low-level"
2874220,2874680," data"
2874680,2875520," scientist"
2875520,2875710," at"
2875710,2876320," Google"
2876320,2876630," in"
2876630,2877920," 2015,"
2877920,2878420," but,"
2878420,2878840," uh,"
2878840,2879080," you"
2879080,2879560," know,"
2879560,2879720," it"
2879720,2879960," got"
2879960,2880120," me"
2880120,2880280," to"
2880280,2880690," where"
2880690,2880770," I"
2880770,2880930," am"
2880930,2881640," today."
2881640,2881850," You"
2881850,2882190," can't"
2882190,2882530," argue"
2882530,2882800," with"
2882800,2883070," path"
2883070,2883890," dependence,"
2883890,2884230," it"
2884230,2884300," just"
2884300,2884500," has"
2884500,2884630," to"
2884630,2884790," be"
2884790,2885090," the"
2885090,2885210," way"
2885210,2885350," it"
2885350,2885560," has"
2885560,2885690," to"
2885690,2886120," be."
2886120,2887120," Wow."
2887120,2887570," Thank"
2887570,2888120," you."
2888120,2889120," Yes."
2889120,2889330," So"
2889330,2889650," you"
2889650,2890180," don't"
2890180,2890610," have"
2890610,2890930," any"
2890930,2891800," leftover"
2891800,2892650," Adderall"
2892650,2893080," like"
2893080,2893770," 13"
2893770,2894270," years"
2894270,2895040," ago."
2895040,2896040," No."
2896040,2896040,""
2896040,2896450," Did"
2896450,2896860," you"
2896860,2897400," have"
2897400,2897940," some"
2897940,2898630," good"
2898630,2899980," experiences"
2899980,2900520," with"
2900520,2901060," your"
2901060,2902010," Bitcoin"
2902010,2902690," asset"
2902690,2903960," though?"
2903960,2904360," Oh,"
2904360,2904970," yeah,"
2904970,2905720," dude."
2905720,2905770," I"
2905770,2905920," did"
2905920,2905970," a"
2905970,2906120," lot"
2906120,2906220," of"
2906220,2906270," a"
2906270,2906420," lot"
2906420,2906520," of"
2906520,2906830," assets"
2906830,2906930," in"
2906930,2907290," college"
2907290,2907440," and"
2907440,2907490," I"
2907490,2907750," think"
2907750,2907850," it"
2907850,2908100," was,"
2908100,2908310," it"
2908310,2908350," was"
2908350,2908560," very"
2908560,2909200," healthy."
2909200,2909560," It's"
2909560,2909650," a"
2909650,2910020," good"
2910020,2910480," thing"
2910480,2910650," to"
2910650,2911160," do."
2911160,2911480," Um,"
2911480,2911970," yeah,"
2911970,2912300," I've"
2912300,2912880," already"
2912880,2913210," told"
2913210,2913750," Chris"
2913750,2914030," about"
2914030,2914350," it,"
2914350,2914530," so"
2914530,2914750," I'm"
2914750,2915000," not"
2915000,2915430," going"
2915430,2915730," to,"
2915730,2916120," not"
2916120,2916390," going"
2916390,2916700," to"
2916700,2916880," tell"
2916880,2917280," him"
2917280,2917930," again,"
2917930,2918210," but"
2918210,2918770," highly"
2918770,2919870," recommend"
2919870,2919990," good"
2919990,2920250," for"
2920250,2920730," the,"
2920730,2921100," good"
2921100,2921380," for"
2921380,2921660," the"
2921660,2922400," body."
2922400,2922400,""
2922400,2923090," Yeah,"
2923090,2923200," I"
2923200,2923780," guess"
2923780,2924010," at"
2924010,2924470," that"
2924470,2925280," point,"
2925280,2925500," if"
2925500,2925850," it"
2925850,2926090," was"
2926090,2926550," like"
2926550,2927710," $100"
2927710,2927940," a"
2927940,2928620," Bitcoin"
2928620,2928860," at"
2928860,2930030," $300"
2930030,2930130," a"
2930130,2930820," coin,"
2930820,2931650," it's"
2931650,2931880," only"
2931880,2932040," like"
2932040,2933040," $20,000."
2933040,2933570," That's"
2933570,2934100," like,"
2934100,2934450," um,"
2934450,2935180," software"
2935180,2935890," engineer"
2935890,2936700," privilege"
2936700,2936880," to"
2936880,2937150," say"
2937150,2937510," only"
2937510,2939270," $20,000,"
2939270,2939540," but"
2939540,2939630," I"
2939630,2940160," think"
2940160,2940350," for"
2940350,2940610," the"
2940610,2941240," mental"
2941240,2941550," health"
2941550,2941910," gains,"
2941910,2942370," massive,"
2942370,2942730," totally"
2942730,2942990," worth"
2942990,2943280," it."
2943280,2944280," Nice."
2944280,2944410," So"
2944410,2944730," I'm,"
2944730,2944920," I'm"
2944920,2945390," hearing"
2945390,2945660," that"
2945660,2945860," you"
2945860,2946400," should,"
2946400,2946600," but"
2946600,2946870," to"
2946870,2947000," sell"
2947000,2947060," a"
2947060,2947650," student"
2947650,2947800," with"
2947800,2948550," Bitcoin,"
2948550,2949820," don't"
2949820,2950130," do"
2950130,2951780," that."
2951780,2951780,""
2951780,2952200," That's"
2952200,2952410," why"
2952410,2952550," we"
2952550,2952900," can't"
2952900,2953110," say"
2953110,2953460," we're"
2953460,2953530," a"
2953530,2954160," block."
2954160,2954700," That's"
2954700,2954970," why"
2954970,2955150," we"
2955150,2955510," will"
2955510,2955870," talk"
2955870,2956330," about"
2956330,2956620," the"
2956620,2957580," company."
2957580,2957790," But"
2957790,2958070," that"
2958070,2958350," also"
2958350,2958850," reminds"
2958850,2959130," me,"
2959130,2959270," we"
2959270,2959700," should"
2959700,2960270," probably"
2960270,2960460," say"
2960460,2960770," what"
2960770,2961040," this"
2961040,2961540," podcast"
2961540,2961680," is"
2961680,2962320," about."
2962320,2962540," So"
2962540,2962990," this"
2962990,2963790," podcast"
2963790,2964010," is"
2964010,2964580," going"
2964580,2964910," to"
2964910,2965020," be"
2965020,2965820," focused"
2965820,2966260," on,"
2966260,2966750," uh,"
2966750,2967500," Bitcoin"
2967500,2968180," stable"
2968180,2968750," coins"
2968750,2969090," and"
2969090,2969550," AI,"
2969550,2970500," because"
2970500,2970920," that"
2970920,2971100," is"
2971100,2971380," our"
2971380,2971850," three"
2971850,2972320," lives"
2972320,2972680," at,"
2972680,2972960," you"
2972960,2973510," know,"
2973510,2973690," at"
2973690,2973960," our"
2973960,2974370," job"
2974370,2974530," and"
2974530,2975080," that's"
2975080,2975450," what"
2975450,2975630," we"
2975630,2976400," know."
2976400,2976510," So"
2976510,2976620," if"
2976620,2976790," you"
2976790,2977020," like"
2977020,2977310," those"
2977310,2977760," things,"
2977760,2978100," you're"
2978100,2978210," in"
2978210,2978380," the"
2978380,2978690," right"
2978690,2979200," place."
2979200,2979200,""
2979200,2979330," If"
2979330,2979530," you"
2979530,2979860," don't"
2979860,2980130," like"
2980130,2980470," those"
2980470,2981010," things,"
2981010,2981210," you"
2981210,2981790," should"
2981790,2982240," leave."
2982240,2982600," All"
2982600,2983440," right,"
2983440,2983850," don't"
2983850,2984420," leave,"
2984420,2984910," like,"
2984910,2985410," like,"
2985410,2985690," and"
2985690,2986400," subscribe"
2986400,2987200," anyway,"
2987200,2988580," subscribe,"
2988580,2989360," press"
2989360,2989640," the"
2989640,2990420," bell"
2990420,2991640," button."
2991640,2992660," Okay,"
2992660,2993880," cool."
2993880,2994140," Now"
2994140,2994480," that"
2994480,2994910," we're"
2994910,2995240," done"
2995240,2995590," with"
2995590,2996100," that,"
2996100,2996470," we"
2996470,2996700," can,"
2996700,2996850," we"
2996850,2997130," can"
2997130,2997330," do"
2997330,2997640," some"
2997640,2998590," different,"
2998590,2998930," oh,"
2998930,2999100," we"
2999100,2999530," could"
2999530,2999700," do"
2999700,3000440," another"
3000440,3000710," fun"
3000710,3001350," topic,"
3001350,3001810," which"
3001810,3001990," is"
3001990,3002260," the"
3002260,3003550," confessional,"
3003550,3003890," the"
3003890,3004460," biggest"
3004460,3004730," bag"
3004730,3005640," fumble."
3005640,3005640,""
3005640,3005700," I"
3005700,3006150," would,"
3006150,3006540," yeah,"
3006540,3006600," I"
3006600,3006920," would"
3006920,3007180," like"
3007180,3007310," to"
3007310,3007570," hear"
3007570,3007830," your"
3007830,3008230," guys"
3008230,3008550," because"
3008550,3008600," I"
3008600,3008880," feel"
3008880,3009130," like"
3009130,3009500," I've,"
3009500,3009760," I've"
3009760,3010120," said"
3010120,3010400," mine"
3010400,3010640," like"
3010640,3010940," 15"
3010940,3011190," times"
3011190,3011340," and"
3011340,3011540," it's"
3011540,3011740," like"
3011740,3011840," no"
3011840,3012290," funny,"
3012290,3013520," but"
3013520,3014010," you'll"
3014010,3014150," have"
3014150,3014270," to"
3014270,3014520," tell"
3014520,3014910," the,"
3014910,3015020," the"
3015020,3015600," people,"
3015600,3015710," the"
3015710,3016180," people"
3016180,3016360," want"
3016360,3016570," to"
3016570,3017200," know,"
3017200,3017720," but,"
3017720,3018140," uh,"
3018140,3018770," yeah,"
3018770,3018950," I"
3018950,3019180," can"
3019180,3019730," go"
3019730,3020280," first."
3020280,3020580," I've"
3020580,3020960," never"
3020960,3021260," made"
3021260,3021640," money"
3021640,3022090," with,"
3022090,3022390," uh,"
3022390,3022870," with,"
3022870,3023130," uh,"
3023130,3023730," these"
3023730,3023980," little"
3023980,3025520," cryptocurrencies."
3025520,3026660," Unfortunately,"
3026660,3026730," I"
3026730,3027100," don't"
3027100,3027480," think"
3027480,3027780," that"
3027780,3028110," it's"
3028110,3028150," a"
3028150,3028450," good"
3028450,3028670," way"
3028670,3028970," to"
3028970,3029120," make"
3029120,3029800," money."
3029800,3030030," One"
3030030,3030340," time"
3030340,3030410," I"
3030410,3030640," put"
3030640,3030950," like"
3030950,3032390," $20,000"
3032390,3032660," into"
3032660,3033010," loop"
3033010,3033600," ring."
3033600,3033600,""
3033600,3033660," I"
3033660,3034080," don't,"
3034080,3034140," I"
3034140,3034500," didn't"
3034500,3034740," know"
3034740,3035220," anything"
3035220,3035520," about"
3035520,3035760," loop"
3035760,3036200," ring."
3036200,3036270," I"
3036270,3036570," just"
3036570,3036800," did"
3036800,3037200," it."
3037200,3037780," Cause,"
3037780,3038100," uh,"
3038100,3038350," one"
3038350,3038510," of"
3038510,3038670," my"
3038670,3039260," buddies"
3039260,3039790," made"
3039790,3039920," like"
3039920,3040190," six"
3040190,3040770," figures"
3040770,3041080," on,"
3041080,3041330," was"
3041330,3041490," it"
3041490,3042280," O-M-G?"
3042280,3044040," O-M-G,"
3044040,3044230," and"
3044230,3044410," I'm"
3044410,3044870," like,"
3044870,3045140," okay,"
3045140,3045380," this"
3045380,3045730," guy"
3045730,3045900," knows"
3045900,3046140," what"
3046140,3046390," he's"
3046390,3046830," talking"
3046830,3047440," about."
3047440,3047590," So"
3047590,3047660," I"
3047660,3048050," threw"
3048050,3048360," down"
3048360,3048830," 20"
3048830,3049220," grand"
3049220,3049370," on"
3049370,3049680," loop"
3049680,3050030," ring"
3050030,3050220," and"
3050220,3050500," then"
3050500,3050630," I"
3050630,3050930," sold"
3050930,3051060," it"
3051060,3051210," at"
3051210,3051520," like"
3051520,3051990," 10"
3051990,3052720," grand."
3052720,3052940," So"
3052940,3053050," I"
3053050,3053500," lost"
3053500,3055740," $10,000,"
3055740,3056090," but"
3056090,3056210," I"
3056210,3056760," don't"
3056760,3057430," know,"
3057430,3057770," you"
3057770,3058440," know,"
3058440,3058660," it"
3058660,3058870," is"
3058870,3059330," what"
3059330,3059550," it"
3059550,3060280," is."
3060280,3060280,""
3060280,3060770," Maybe"
3060770,3061160," this"
3061160,3061350," is"
3061350,3061640," too"
3061640,3062870," financially"
3062870,3063870," forthright,"
3063870,3064060," go"
3064060,3064740," ahead,"
3064740,3065440," Tyler."
3065440,3066050," All"
3066050,3067480," right,"
3067480,3068030," I'm"
3068030,3069140," actually"
3069140,3070200," pulling"
3070200,3070500," up"
3070500,3071110," some"
3071110,3072350," receipts"
3072350,3073060," right"
3073060,3074040," now."
3074040,3075040," Yeah."
3075040,3075150," I"
3075150,3075490," can"
3075490,3075950," give"
3075950,3076520," you,"
3076520,3076630," I"
3076630,3076970," can"
3076970,3077630," give"
3077630,3077770," you"
3077770,3078520," two."
3078520,3078850," One"
3078850,3079070," is"
3079070,3079180," a"
3079180,3079610," real"
3079610,3079940," one"
3079940,3080270," and"
3080270,3080600," one"
3080600,3080820," is"
3080820,3081110," a"
3081110,3082240," hypothetical"
